id_laporan;skpd;kategori;waktu_masuk;waktu_selesai;selisih_hari;status;Kota/Kabupaten
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001300256;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001300255;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001300251;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001300253;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001300250;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001300247;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001299892;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001299889;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001299716;KELURAHAN SRENGSENG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001299668;KELURAHAN PEGADUNGAN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;;;0;wait;Jakarta Barat
QL001299514;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001299410;KELURAHAN TANGKI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001299120;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001298383;KELURAHAN KALI DERES;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001298181;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001297566;KELURAHAN SRENGSENG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001297484;KELURAHAN PAL MERAH;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001297034;KELURAHAN WIJAYA KUSUMA;Pelanggaran Perda/Pergub;;;0;wait;Jakarta Barat
QL001296927;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001296869;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001296803;KELURAHAN JOGLO;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001296778;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001296696;KELURAHAN RAWA BUAYA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001296682;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001296447;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001296342;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
FB000019029;KELURAHAN SEMANAN;Jalan;;;0;wait;Jakarta Barat
QL001295430;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001295427;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001295391;KELURAHAN TEGAL ALUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001295086;KELURAHAN PAL MERAH;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001294433;KELURAHAN SUKABUMI UTARA;KTP Elektronik (KTP-el);;;0;wait;Jakarta Barat
QL001292017;KELURAHAN KOTA BAMBU UTARA;KTP Elektronik (KTP-el);;;0;wait;Jakarta Barat
QL001292568;KELURAHAN DURI KEPA;KTP Elektronik (KTP-el);;;0;wait;Jakarta Barat
QL001291936;KELURAHAN SEMANAN;KTP Elektronik (KTP-el);;;0;wait;Jakarta Barat
QL001291937;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001292026;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001292140;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001292173;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;;0;wait;Jakarta Barat
QL001293116;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001311147;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001310815;KELURAHAN GLODOK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001310609;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001310261;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001310260;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001310115;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001310113;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307870;WALIKOTA JAKARTA BARAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;;;0;wait;Jakarta Barat
QL001309704;KELURAHAN PAL MERAH;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309698;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309493;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309492;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309473;KELURAHAN PEKOJAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309469;KELURAHAN PEKOJAN;KTP Elektronik (KTP-el);;;0;wait;Jakarta Barat
QL001309470;KELURAHAN PEKOJAN;KTP Elektronik (KTP-el);;;0;wait;Jakarta Barat
QL001308519;KELURAHAN ANGKE;KTP Elektronik (KTP-el);;;0;wait;Jakarta Barat
QL001308583;KELURAHAN PAL MERAH;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308637;KELURAHAN DURI KEPA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308783;KELURAHAN TANGKI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308937;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308985;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309027;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309100;KELURAHAN KEDOYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309125;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309127;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309275;KELURAHAN JELAMBAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309280;KELURAHAN ANGKE;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001309310;KELURAHAN KEMBANGAN UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308388;KELURAHAN SRENGSENG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308359;KELURAHAN TANAH SEREAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308071;KELURAHAN TANAH SEREAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001308070;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307887;KELURAHAN PEKOJAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307881;KELURAHAN PEKOJAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307880;KELURAHAN PEKOJAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307826;KELURAHAN PAL MERAH;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307802;KELURAHAN RAWA BUAYA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307708;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307579;KELURAHAN TANGKI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307580;KELURAHAN TANGKI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL4955012998201611718;KELURAHAN ROA MALAKA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307571;KELURAHAN PEKOJAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307570;KELURAHAN PEKOJAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001305791;KELURAHAN SUKABUMI SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307492;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307305;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307193;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307191;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001307186;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001306174;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001306173;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001306172;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001306171;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001305990;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001260632;KELURAHAN TANAH SEREAL;Sampah;;;0;wait;Jakarta Barat
QL001305578;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001305257;KELURAHAN SRENGSENG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001305210;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001305208;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304940;KELURAHAN GLODOK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304930;KELURAHAN GLODOK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304692;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304605;KELURAHAN CENGKARENG TIMUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304566;KELURAHAN TANGKI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304553;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304247;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304246;KELURAHAN CENGKARENG TIMUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304233;KELURAHAN CENGKARENG TIMUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304137;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001304104;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001303975;KELURAHAN TANJUNG DUREN SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001303793;KELURAHAN TANJUNG DUREN SELATAN;Sampah;;;0;wait;Jakarta Barat
sampah basah;;;;;0;wait;Jakarta Barat
QL001303372;KELURAHAN TEGAL ALUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001302916;KELURAHAN SUKABUMI SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001302914;KELURAHAN SUKABUMI SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001302708;KELURAHAN DURI KEPA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001320318;KELURAHAN TANJUNG DUREN SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001320316;KELURAHAN TANJUNG DUREN SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001320083;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001320075;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001319855;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001319613;KELURAHAN CENGKARENG TIMUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
TW000023409;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001319272;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001318994;KELURAHAN JEMBATAN LIMA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001318947;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001318945;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001318944;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001318672;KELURAHAN PINANGSIA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001318476;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001317483;KELURAHAN WIJAYA KUSUMA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001317482;KELURAHAN WIJAYA KUSUMA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001317185;KELURAHAN KOTA BAMBU SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001317183;KELURAHAN KOTA BAMBU SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001317092;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316934;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316922;KELURAHAN SRENGSENG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316827;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316721;KELURAHAN WIJAYA KUSUMA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316502;KELURAHAN MAPHAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316067;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316066;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316063;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316061;KELURAHAN SUKABUMI UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316060;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001316059;KELURAHAN KALIANYAR;Jembatan Penyeberangan Orang (JPO) dan/atau halte;;;0;wait;Jakarta Barat
QL001315239;KELURAHAN JEMBATAN LIMA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314924;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314908;KELURAHAN TEGAL ALUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314460;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314349;KELURAHAN KAPUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314250;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314208;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314168;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314165;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314164;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314144;KELURAHAN SUKABUMI SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001314138;KELURAHAN ANGKE;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
LP000022357;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313831;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313802;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313781;KELURAHAN JOGLO;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313734;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313487;KELURAHAN KOTA BAMBU UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313397;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313390;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313253;KELURAHAN PAL MERAH;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313231;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001313109;KELURAHAN JOGLO;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001312893;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001312727;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001312450;KELURAHAN SRENGSENG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001312403;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001312300;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001312113;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001311937;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001311694;KELURAHAN KRUKUT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001311662;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001311661;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001311660;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001311628;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001327238;KELURAHAN ANGKE;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001330543;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328954;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328449;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001321037;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001331006;KELURAHAN CENGKARENG TIMUR;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-11-30;;;wait;Jakarta Barat
QL001331005;KELURAHAN CENGKARENG TIMUR;Trotoar;2019-11-30;;;wait;Jakarta Barat
QL001331004;KELURAHAN CENGKARENG TIMUR;Jalan;2019-11-30;;;wait;Jakarta Barat
QL001330741;KELURAHAN CENGKARENG TIMUR;Parkir liar;2019-11-29;;;wait;Jakarta Barat
QL001330713;KELURAHAN CENGKARENG TIMUR;Komunikasi pemerintah;2019-11-29;;;wait;Jakarta Barat
QL001330681;KELURAHAN CENGKARENG TIMUR;Pelanggaran Perda/Pergub;2019-11-29;;;wait;Jakarta Barat
QL001327426;KELURAHAN CENGKARENG TIMUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001325014;KELURAHAN DURI KEPA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001330969;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001330967;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK1911290055;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326267;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
KH000023660;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328873;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328874;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328872;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328870;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328871;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328868;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328156;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328154;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328152;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328150;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328149;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328148;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328147;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328145;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328144;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328141;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328140;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328139;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328138;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326054;KELURAHAN GROGOL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001322038;KELURAHAN JELAMBAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328331;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328328;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001325665;KELURAHAN JEMBATAN BESI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001325664;KELURAHAN JEMBATAN BESI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001324681;KELURAHAN JOGLO;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001325764;KELURAHAN JOGLO;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001324009;KELURAHAN KALI DERES;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001330639;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001330634;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001329758;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001329157;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001329156;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001329155;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001328881;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326569;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326565;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326564;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326551;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326547;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326541;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326536;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326537;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326073;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326071;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001326070;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
